same_srv_rate,src_bytes,dst_host_diff_srv_rate,protocol_type,class
1.0,8,0.0,0,10
1.0,520,0.0,0,18
1.0,61298,0.05,1,11
0.03,0,0.08,1,9
0.04,0,0.07,1,9
0.17,0,0.07,1,9
1.0,953,0.05,1,11
0.04,0,0.07,1,9
1.0,299,0.0,1,11
0.08,0,0.07,1,9
1.0,278,0.0,1,11
0.14,105,0.01,2,11
0.05,0,0.07,1,9
0.31,0,0.06,1,9
0.01,0,0.5,1,15
0.04,0,0.06,1,9
0.03,0,0.07,1,9
1.0,1032,0.02,0,18
1.0,178,0.0,1,11
0.06,0,0.06,1,9
0.02,0,0.07,1,9
1.0,223,0.0,1,11
1.0,0,0.0,1,11
1.0,1507,0.04,1,11
0.07,0,0.06,1,9
0.98,44,0.01,2,11
0.06,0,0.09,1,9
1.0,225,0.0,1,11
0.06,0,0.07,1,9
0.04,0,0.13,1,15
0.06,0,0.08,1,9
1.0,42,0.02,2,11
1.0,847,0.12,1,11
1.0,36,0.06,0,11
0.09,0,0.06,1,9
0.0,0,0.05,1,9
0.02,0,0.07,1,9
1.0,54540,0.0,1,0
0.12,0,0.08,1,9
0.09,0,0.05,1,9
1.0,208,0.02,1,11
0.02,0,0.07,1,9
1.0,1101,0.13,1,11
0.06,0,0.07,1,9
1.0,8,0.0,0,5
1.0,220,0.0,1,11
1.0,259,0.0,1,11
1.0,314,0.0,1,11
1.0,45,0.01,2,11
0.02,0,0.07,1,9
0.4,145,0.59,2,11
1.0,198,0.0,1,11
1.0,43,0.01,2,11
1.0,1,0.74,1,15
0.22,1,0.56,2,17
1.0,9,0.04,1,11
1.0,277,0.0,1,11
0.08,0,0.06,1,9
1.0,229,0.0,1,11
1.0,300,0.0,1,11
1.0,1032,0.2,0,18
1.0,0,1.0,1,15
0.1,0,0.06,1,9
1.0,258,0.0,1,11
0.07,0,0.07,1,9
0.38,0,0.02,1,9
1.0,641,0.0,1,11
1.0,209,0.0,1,11
0.07,0,0.07,1,9
0.0,0,1.0,1,17
0.03,0,0.07,1,9
1.0,277,0.0,1,11
1.0,236,0.0,1,11
0.25,0,0.02,1,9
0.0,0,0.07,1,9
1.0,290,0.0,1,11
1.0,45,0.01,2,11
0.03,0,0.08,1,9
1.0,45,0.01,2,11
1.0,177,0.0,1,11
1.0,50,0.06,1,11
1.0,202,0.0,1,11
0.09,0,0.05,1,9
1.0,214,0.0,1,11
0.0,0,0.07,1,9
0.09,0,0.08,1,9
1.0,309,0.0,1,11
1.0,313,0.0,1,11
1.0,48,0.11,2,11
1.0,1688,0.04,1,11
0.3,0,0.04,1,9
1.0,668,0.07,1,11
0.03,0,0.08,1,9
1.0,1634,0.05,1,11
1.0,8,0.05,1,11
0.07,0,0.06,1,9
0.28,1,0.27,2,17
0.02,0,0.08,1,9
1.0,15722,0.04,1,11
1.0,30,0.0,0,11
0.06,0,0.07,1,9
1.0,36,0.0,2,11
0.02,0,0.07,1,9
1.0,48,0.03,2,11
0.06,0,0.08,1,9
0.01,0,0.33,1,15
1.0,285,0.0,1,11
0.11,0,0.08,1,9
1.0,215,0.0,1,11
1.0,12241,0.02,1,11
0.02,0,0.07,1,9
1.0,46,0.01,2,11
1.0,926,0.07,1,11
1.0,0,0.0,1,11
0.24,0,0.02,1,9
1.0,1095,0.05,1,11
1.0,3468,0.02,1,11
1.0,257,0.0,1,11
1.0,74,0.01,1,11
0.03,0,0.09,1,9
0.03,0,0.06,1,9
1.0,305,0.0,1,11
1.0,212,0.0,1,11
0.5,0,0.54,1,15
0.06,0,0.07,1,9
1.0,221,0.0,1,11
0.05,0,0.09,1,9
1.0,1032,0.02,0,18
1.0,209,0.0,1,11
1.0,44,0.02,2,11
1.0,273,0.0,1,11
1.0,1464,0.03,1,11
1.0,1137,0.06,1,11
0.0,0,0.08,1,9
1.0,8,0.0,0,5
1.0,146,0.67,2,11
1.0,227,0.0,1,11
1.0,10578,0.06,1,11
1.0,1627,0.0,1,11
0.18,0,0.07,1,9
1.0,199,0.0,1,11
0.1,0,0.08,1,9
1.0,245,0.15,1,11
0.1,0,0.05,1,9
1.0,230,0.0,1,11
0.06,1,0.2,2,17
1.0,246,0.0,1,11
0.0,0,0.09,1,9
0.92,1,0.04,2,17
0.36,0,0.07,1,9
1.0,360,0.0,1,11
0.99,46,0.01,2,11
1.0,44,0.0,2,11
0.08,0,0.05,1,9
0.2,126,0.06,0,11
0.35,0,0.05,1,9
0.01,0,0.07,1,9
1.0,112,0.08,2,11
1.0,8,0.0,0,5
1.0,854,0.15,1,11
0.06,0,0.08,1,9
0.03,0,0.07,1,9
0.03,0,0.07,1,9
1.0,100,0.02,2,10
1.0,0,0.0,1,11
1.0,294,0.0,1,11
1.0,240,0.0,1,11
1.0,38,0.08,1,11
1.0,8,0.0,0,10
1.0,295,0.0,1,11
0.07,0,0.07,1,9
1.0,264,0.0,1,11
1.0,221,0.0,1,11
1.0,326,0.0,1,11
0.05,0,0.09,1,9
1.0,40494,0.08,1,11
0.01,0,0.07,1,9
0.03,0,0.09,1,9
1.0,0,0.0,1,11
1.0,11,0.05,1,11
1.0,0,0.0,1,11
0.09,0,0.05,1,9
0.27,0,0.08,1,9
1.0,48,0.06,2,11
1.0,293,0.0,1,11
1.0,209,0.0,1,11
1.0,48,0.04,1,11
1.0,0,0.0,1,11
1.0,287,0.0,1,11
1.0,350,0.0,1,11
0.04,0,0.08,1,9
1.0,297,0.0,1,11
1.0,227,0.0,1,11
1.0,0,0.0,1,11
1.0,233,0.0,1,11
0.04,0,0.06,1,9
1.0,30,0.0,0,11
1.0,346,0.0,1,11
1.0,194,0.0,1,11
1.0,8,0.0,0,5
1.0,238,0.0,1,11
0.5,1704,0.2,1,11
1.0,1275,0.47,1,11
0.01,0,0.08,1,9
1.0,8,0.0,0,5
1.0,230,0.01,1,11
1.0,11,0.02,1,11
0.06,0,0.08,1,9
1.0,1022,0.03,1,11
0.07,0,0.06,1,9
1.0,43,0.02,2,11
0.67,0,0.07,1,9
0.0,0,1.0,1,17
0.06,0,0.06,1,9
0.04,0,0.06,1,9
1.0,294,0.0,1,11
0.5,146,0.84,2,11
1.0,307,0.0,1,11
1.0,54540,0.0,1,0
0.01,0,0.08,1,9
1.0,1236,0.07,1,11
0.03,0,0.06,1,9
1.0,8,0.0,0,10
1.0,290,0.0,1,11
1.0,337,0.0,1,11
1.0,28,0.64,2,20
0.02,0,0.08,1,9
1.0,46,0.01,2,11
1.0,30,0.0,0,11
0.12,0,0.06,1,9
1.0,20,0.02,0,17
0.35,0,0.05,1,9
0.06,0,0.07,1,9
1.0,44,0.0,2,11
0.14,1122,0.43,1,11
0.01,0,0.08,1,9
1.0,225,0.0,1,11
1.0,221,0.0,1,11
0.16,0,0.05,1,9
1.0,9,0.03,1,11
1.0,193,0.0,1,11
0.13,0,0.08,1,9
1.0,1224,0.02,1,21
0.07,0,0.08,1,9
1.0,337,0.0,1,11
0.27,0,0.05,1,9
0.07,0,0.05,1,9
0.99,44,0.01,2,11
1.0,18,0.0,0,5
0.09,0,0.08,1,9
1.0,211,0.0,1,11
1.0,289,0.0,1,11
1.0,309,0.0,1,11
1.0,394,0.0,1,11
0.22,0,0.05,1,9
0.12,0,0.06,1,9
1.0,223,0.0,1,11
1.0,44,0.02,2,11
1.0,45,0.01,2,11
0.08,0,0.07,1,9
1.0,232,0.0,1,11
0.04,0,0.06,1,9
1.0,320,0.0,1,11
1.0,1129,0.01,1,11
1.0,0,0.0,1,11
1.0,302,0.0,1,11
1.0,327,0.0,1,11
0.25,145,0.67,2,11
1.0,30,0.03,2,11
0.05,0,0.07,1,9
1.0,1,0.73,1,15
0.02,0,0.07,1,9
1.0,879,0.02,1,11
1.0,294,0.0,1,11
0.0,0,1.0,1,17
1.0,8,0.0,0,5
1.0,197,0.0,1,11
1.0,234,0.0,1,11
0.25,49,0.03,1,11
1.0,46,0.01,2,11
1.0,172,0.0,1,11
0.18,0,0.07,1,9
0.09,0,0.07,1,9
1.0,147,0.77,2,11
1.0,2994,0.05,1,11
1.0,321,0.0,1,11
1.0,203,0.0,1,11
1.0,46,0.01,2,11
0.08,0,0.08,1,9
0.38,0,0.07,1,9
0.02,0,0.22,1,15
0.08,0,0.07,1,9
1.0,5558,0.06,1,11
1.0,310,0.01,1,11
0.01,0,0.06,1,9
1.0,811,0.05,1,11
1.0,30,0.0,0,11
0.1,0,0.05,1,9
1.0,287,0.0,1,11
1.0,8,0.0,0,5
1.0,202,0.0,1,11
1.0,192,0.0,1,11
1.0,299,0.0,1,11
1.0,920,0.03,1,11
0.07,0,0.07,1,9
1.0,45,0.01,2,11
0.67,0,0.08,1,9
0.04,0,0.07,1,9
0.12,0,0.06,1,9
1.0,236,0.0,1,11
1.0,253,0.0,1,11
1.0,1,0.54,2,17
0.01,0,0.06,1,9
0.01,0,0.08,1,9
1.0,225,0.0,1,11
1.0,105,0.01,2,11
1.0,554,0.02,1,11
1.0,249,0.0,1,11
0.21,0,0.07,1,9
1.0,43,0.01,2,11
1.0,8,0.0,0,10
1.0,1054,0.04,1,11
1.0,292,0.0,1,11
1.0,215,0.0,1,11
1.0,7940,0.06,1,11
1.0,181,0.0,1,11
0.0,0,1.0,1,17
1.0,147,0.63,2,11
1.0,1209,0.03,1,11
1.0,201,0.0,1,11
0.07,0,0.07,1,9
1.0,303,0.0,1,11
1.0,0,0.96,1,10
1.0,203,0.0,1,11
0.07,0,0.07,1,9
1.0,980,0.1,1,11
0.5,0,1.0,1,15
0.06,0,0.05,1,9
1.0,222,0.0,1,11
1.0,294,0.0,1,11
1.0,28,0.01,2,20
0.3,0,0.07,1,9
0.1,0,0.06,1,9
1.0,1,0.24,1,15
1.0,217,0.0,1,11
1.0,212,0.0,1,11
1.0,54540,0.0,1,0
1.0,1024,0.03,1,11
1.0,491,0.02,1,11
1.0,185,0.0,1,11
1.0,211,0.0,1,11
0.09,0,0.09,1,9
0.02,0,0.07,1,9
1.0,1032,0.05,0,18
0.33,0,0.02,1,9
0.03,0,0.07,1,9
0.06,0,0.09,1,9
1.0,302,0.0,1,11
1.0,1947,0.02,1,11
1.0,322,0.0,1,11
0.17,30,0.01,0,11
1.0,246,0.0,1,11
1.0,222,0.0,1,11
1.0,1363,0.14,1,11
1.0,28,0.64,2,20
0.03,0,0.05,1,9
1.0,748,0.03,1,11
0.08,0,0.07,1,9
1.0,8,0.0,0,10
1.0,332,0.0,1,11
1.0,0,0.0,1,11
1.0,317,0.0,1,11
0.24,0,0.02,1,9
1.0,9,0.24,1,11
1.0,167,0.0,1,11
1.0,0,0.01,1,9
1.0,333,0.0,1,11
1.0,167,0.07,1,11
1.0,44,0.01,2,11
1.0,30,0.03,2,11
1.0,46,0.0,2,11
0.03,0,0.07,1,9
1.0,297,0.0,1,11
1.0,0,0.0,1,11
1.0,48,0.17,2,11
1.0,127,0.06,1,11
0.1,0,0.07,1,9
1.0,296,0.0,1,11
0.33,2634,0.01,1,11
1.0,520,0.0,0,18
0.05,0,0.07,1,9
0.02,0,0.06,1,9
1.0,267,0.0,1,11
0.11,3888,0.03,1,11
1.0,0,0.96,1,10
1.0,317,0.0,1,11
1.0,8,0.0,0,5
0.04,0,0.06,1,9
1.0,315,0.0,1,11
1.0,8,0.0,0,5
1.0,340,0.04,1,11
1.0,8,0.0,0,5
1.0,1,0.73,1,15
0.02,0,0.06,1,9
1.0,1032,0.01,0,18
1.0,517,0.0,1,11
1.0,246,0.0,1,11
1.0,45,0.0,2,11
0.08,0,0.06,1,9
1.0,0,0.0,1,11
0.0,0,1.0,1,17
1.0,45,0.0,2,11
1.0,3775,0.07,1,11
1.0,218,0.0,1,11
0.11,0,0.06,1,9
1.0,253,0.0,1,11
1.0,520,0.0,0,18
0.01,0,0.07,1,9
1.0,1032,0.26,0,18
1.0,216,0.0,1,11
1.0,0,0.0,1,11
0.22,0,0.05,1,9
0.09,0,0.06,1,9
1.0,8,0.0,0,5
1.0,8,0.0,0,5
1.0,360,0.0,1,11
1.0,105,0.01,2,11
0.02,0,0.48,1,17
0.01,0,0.07,1,9
1.0,341,0.05,1,11
0.5,12,0.03,1,11
0.05,0,0.08,1,9
1.0,973,0.04,1,11
0.02,0,0.07,1,9
0.08,0,0.07,1,9
1.0,346,0.0,1,11
0.02,0,0.06,1,9
1.0,294,0.0,1,11
1.0,299,0.0,1,11
1.0,363,0.0,1,11
0.03,0,0.06,1,9
1.0,46,0.01,2,11
1.0,45,0.01,2,11
0.5,1,0.87,2,17
1.0,2235,0.05,1,11
1.0,321,0.0,1,11
1.0,1966,0.07,1,11
0.07,0,0.07,1,9
1.0,138,0.0,1,11
1.0,232,0.0,1,11
1.0,44,0.01,2,11
1.0,231,0.0,1,11
1.0,0,0.0,1,6
0.06,0,0.07,1,9
0.01,0,0.06,1,9
0.08,0,0.07,1,9
1.0,205,0.0,1,11
1.0,146,0.61,2,11
1.0,8,0.0,0,5
1.0,883,0.05,1,11
0.03,0,0.07,1,9
1.0,214,0.0,1,11
1.0,327,0.0,1,11
1.0,293,0.0,1,11
0.02,0,0.09,1,9
1.0,208,0.0,1,11
1.0,263,0.0,1,11
1.0,62,0.1,1,11
1.0,199,0.0,1,11
1.0,43,0.01,2,11
0.06,0,0.05,1,9
1.0,235,0.0,1,11
0.06,0,0.06,1,9
0.09,0,0.07,1,9
1.0,309,0.01,1,11
0.08,0,0.05,1,9
0.5,0,0.17,1,15
1.0,28,0.01,2,20
0.07,0,0.08,1,9
0.03,0,0.08,1,9
1.0,323,0.0,1,11
0.01,0,0.07,1,9
1.0,8,0.0,0,5
0.08,0,0.06,1,9
1.0,298,0.0,1,11
0.1,0,0.09,1,9
0.14,0,0.06,1,9
0.11,0,0.06,1,9
1.0,197,0.0,1,11
0.28,0,0.08,1,9
1.0,339,0.0,1,11
1.0,410,0.0,1,11
1.0,877,0.03,1,11
1.0,88,0.0,2,11
1.0,1194,0.02,1,21
0.1,78,0.01,0,11
0.01,0,0.27,1,15
0.33,147,0.55,2,11
1.0,45,0.0,2,11
0.19,28,0.91,2,20
0.17,0,0.06,1,9
0.01,0,0.08,1,9
0.0,0,0.07,1,9
0.02,0,0.07,1,9
1.0,239,0.67,1,11
1.0,303,0.0,1,11
1.0,357,0.0,1,11
0.05,0,0.06,1,9
1.0,219,0.0,1,11
1.0,297,0.0,1,11
0.06,0,0.07,1,9
0.11,0,0.07,1,9
1.0,462,0.0,1,11
1.0,1670,0.02,1,11
1.0,0,0.0,1,11
0.04,0,0.06,1,9
1.0,258,0.0,1,11
0.06,0,0.07,1,9
1.0,54540,0.0,1,0
1.0,1470,0.08,1,11
1.0,221,0.0,1,11
1.0,192,0.02,1,11
0.03,0,0.06,1,9
1.0,0,0.0,1,11
1.0,249,0.0,1,11
1.0,8,0.0,0,10
1.0,335,0.0,1,11
1.0,218,0.0,1,11
0.05,0,0.07,1,9
1.0,314,0.0,1,11
1.0,45,0.01,2,11
1.0,253,0.0,1,11
1.0,520,0.0,0,18
0.5,0,0.03,1,11
0.07,0,0.05,1,9
0.5,0,0.45,1,15
1.0,1209,0.02,1,11
1.0,957,0.06,1,11
0.06,0,0.06,1,9
1.0,285,0.0,1,11
1.0,359,0.0,1,11
1.0,182,0.0,1,11
1.0,297,0.0,1,11
1.0,755,0.02,1,11
1.0,44,0.01,2,11
0.09,0,0.08,1,9
1.0,265,0.0,1,11
0.1,0,0.05,1,9
0.08,0,0.08,1,9
0.08,0,0.07,1,9
1.0,2361,0.01,1,11
0.08,0,0.07,1,9
1.0,209,0.0,1,11
1.0,203,0.0,1,11
0.0,0,0.07,1,9
1.0,43,0.01,2,11
1.0,213,0.0,1,11
1.0,230,0.0,1,11
1.0,373,0.0,1,11
0.07,0,0.07,1,9
1.0,1275,0.02,1,11
0.02,0,0.07,1,9
0.16,0,0.07,1,9
1.0,854,0.04,1,11
0.01,0,0.07,1,9
1.0,281,0.0,1,11
1.0,205,0.0,1,11
1.0,283,0.0,1,11
0.06,0,0.06,1,9
0.09,0,0.07,1,9
1.0,0,0.4,1,9
1.0,12,0.02,1,11
1.0,45,0.01,2,11
0.02,0,0.06,1,9
1.0,975,0.03,1,11
1.0,0,0.01,1,9
1.0,319,0.0,1,11
0.11,0,0.07,1,9
0.07,0,0.08,1,9
1.0,1830,0.04,1,11
1.0,12286,0.05,1,11
1.0,378,0.0,1,11
0.17,0,0.02,1,9
1.0,44,0.02,2,11
0.99,45,0.01,2,11
1.0,18,0.0,0,5
1.0,7,0.05,1,11
0.22,78,0.01,0,11
0.04,0,0.05,1,9
0.26,0,0.03,1,9
0.4,1,0.06,2,17
1.0,319,0.0,1,11
1.0,42,0.01,2,11
1.0,237,0.02,1,19
0.05,0,0.07,1,9
0.2,147,0.07,2,11
0.1,0,0.08,1,9
1.0,0,0.72,1,15
1.0,222,0.0,1,11
1.0,8,0.0,0,10
1.0,516,0.0,2,11
0.04,0,0.05,1,9
0.67,181,0.01,0,11
0.67,22,0.11,2,11
1.0,1242,0.04,1,11
1.0,233,0.0,1,11
1.0,192,0.05,1,11
0.12,0,0.07,1,9
1.0,45,0.01,2,11
1.0,683,0.08,1,11
1.0,0,0.0,1,11
0.05,0,0.07,1,9
0.12,1,0.08,2,17
0.01,0,0.07,1,9
1.0,198,0.0,1,11
1.0,353,0.0,1,11
0.04,0,0.05,1,9
0.13,0,0.05,1,9
1.0,1858,0.01,1,11
0.7,1,0.05,2,17
1.0,1115,0.02,1,11
0.06,0,0.07,1,9
0.39,1,0.06,2,17
0.02,0,0.06,1,9
1.0,206,0.0,1,11
1.0,126,0.0,1,3
0.07,0,0.06,1,9
0.03,0,0.08,1,9
1.0,303,0.0,1,11
1.0,44,0.01,2,11
0.14,0,0.07,1,9
1.0,516,0.0,2,11
0.03,0,0.06,1,9
1.0,234,0.0,1,11
0.02,0,0.07,1,9
0.99,45,0.01,2,11
0.05,0,0.06,1,9
1.0,303,0.0,1,11
1.0,295,0.0,1,11
0.05,0,0.08,1,9
0.31,1,0.38,2,17
0.05,0,0.09,1,9
1.0,12,0.76,1,11
1.0,8,0.0,0,5
1.0,305,0.0,1,11
1.0,2194619,0.05,1,11
0.19,0,0.06,1,9
0.25,105,0.01,2,11
0.14,0,0.12,1,9
0.08,0,0.07,1,9
1.0,450,0.0,1,11
1.0,295,0.0,1,11
0.06,0,0.15,1,9
1.0,520,0.0,0,18
0.01,0,0.07,1,9
1.0,215,0.0,1,11
0.33,105,0.01,2,11
1.0,294,0.0,1,11
1.0,320,0.0,1,11
1.0,229,0.0,1,11
0.08,833,0.02,1,11
1.0,718,0.5,1,11
0.08,0,0.09,1,9
1.0,388,0.0,1,11
1.0,263,0.0,1,11
0.06,0,0.06,1,9
0.0,0,1.0,1,17
1.0,328,0.0,1,11
0.0,0,1.0,1,17
0.0,0,1.0,1,17
1.0,192,0.0,1,11
1.0,221,0.0,1,11
0.2,1,0.23,2,17
0.04,0,0.08,1,9
1.0,192,0.05,1,11
1.0,221,0.0,1,11
1.0,348,0.0,1,11
1.0,28,0.02,2,20
0.04,0,0.07,1,9
0.0,0,0.96,1,17
1.0,228,0.0,1,11
0.01,0,0.17,1,15
0.03,0,0.06,1,9
1.0,43,0.0,2,11
1.0,201,0.0,1,11
0.05,0,0.07,1,9
0.11,0,0.05,1,9
1.0,224,0.0,1,11
1.0,5319,0.03,1,11
0.33,44,0.03,2,11
0.12,0,0.07,1,9
1.0,8,0.07,1,11
1.0,302,0.0,1,11
1.0,243,0.0,1,11
1.0,914,0.04,1,11
1.0,245,0.09,1,11
1.0,66,0.1,1,11
1.0,0,0.51,1,15
1.0,240,0.0,1,11
0.06,0,0.05,1,9
1.0,381,0.0,1,11
1.0,0,0.0,1,11
1.0,332,0.08,1,11
0.05,0,0.07,1,9
1.0,216,0.0,1,11
0.07,0,0.07,1,9
1.0,161,0.0,1,11
0.04,0,0.05,1,9
1.0,332,0.0,1,11
1.0,177,0.0,1,11
0.4,147,0.48,2,11
1.0,40494,0.11,1,11
1.0,44,0.01,2,11
1.0,284,0.0,1,11
1.0,348,0.0,1,11
1.0,45,0.01,2,11
0.04,0,0.05,1,9
0.07,0,0.08,1,9
1.0,235,0.0,1,11
1.0,224,0.0,1,11
1.0,1,0.74,1,15
0.08,0,0.06,1,9
0.0,0,0.51,1,15
1.0,8,0.0,0,5
1.0,295,0.0,1,11
0.02,0,0.07,1,9
1.0,0,0.0,1,11
1.0,1,0.74,1,15
1.0,348,0.0,1,11
0.02,0,0.07,1,9
0.04,0,0.06,1,9
1.0,42,0.01,2,11
1.0,209,0.0,1,11
1.0,261,0.01,1,11
1.0,1032,0.18,0,18
0.06,0,0.08,1,9
1.0,196,0.0,1,11
1.0,1,0.68,1,15
0.5,29,0.04,2,11
1.0,241,0.0,1,11
1.0,30,0.01,0,11
1.0,297,0.0,1,11
0.09,0,0.05,1,9
1.0,217,0.0,1,11
0.05,0,0.05,1,9
1.0,8,0.0,0,5
1.0,44,0.01,2,11
1.0,319,0.0,1,11
1.0,187,0.0,1,11
1.0,227,0.0,1,11
1.0,333,0.0,1,11
1.0,45,0.01,2,11
1.0,229,0.0,1,11
0.04,0,0.07,1,9
1.0,210,0.0,1,11
0.09,0,0.06,1,9
1.0,8,0.0,0,10
0.04,0,0.93,1,17
1.0,330,0.0,1,11
0.0,0,0.08,1,9
0.21,0,0.02,1,9
0.06,0,0.07,1,9
1.0,769,0.0,1,11
1.0,230,0.0,1,11
0.5,1501,0.03,1,11
1.0,218,0.0,1,11
0.04,0,0.06,1,9
1.0,205,0.0,1,11
1.0,354,0.0,1,11
1.0,1010,0.06,1,11
0.06,0,0.06,1,9
0.08,0,0.05,1,9
1.0,0,1.0,1,5
1.0,8760,0.02,1,11
1.0,290,0.0,1,11
1.0,8,0.0,0,10
1.0,1032,0.19,0,18
1.0,0,0.0,1,11
1.0,44,0.0,2,11
1.0,44,0.0,2,11
0.69,0,0.08,1,9
1.0,300,0.0,1,11
1.0,2194380,0.02,1,11
1.0,12,0.06,1,11
1.0,8,0.0,0,5
1.0,15722,0.03,1,11
1.0,374,0.0,1,11
0.07,0,0.07,1,9
0.99,46,0.02,2,11
0.33,0,0.03,1,15
0.83,1,0.05,2,17
0.99,43,0.01,2,11
0.06,0,0.07,1,9
1.0,196,0.0,1,11
1.0,221,0.0,1,11
0.1,0,0.07,1,9
1.0,1,0.5,1,15
1.0,278,0.0,1,11
1.0,215,0.0,1,11
1.0,127,0.62,1,11
0.01,0,0.09,1,9
1.0,8,0.0,0,10
1.0,303,0.0,1,11
1.0,45,0.01,2,11
1.0,242,0.0,1,11
1.0,1990,0.0,1,11
0.22,0,0.07,1,9
0.08,0,0.07,1,9
0.02,0,0.08,1,9
0.14,0,0.05,1,9
1.0,230,0.0,1,11
1.0,154,0.0,1,11
1.0,189,0.0,1,11
1.0,1032,0.21,0,18
0.98,113,0.51,2,11
1.0,0,0.0,1,4
0.02,0,0.06,1,9
0.03,0,0.07,1,9
0.08,0,0.07,1,9
1.0,1032,0.02,0,18
1.0,520,0.0,0,18
0.08,0,0.06,1,9
1.0,201,0.0,1,11
1.0,8,0.0,0,5
0.22,28,0.89,2,20
1.0,215,0.0,1,11
1.0,147,0.0,1,11
1.0,45,0.0,2,11
1.0,215,0.0,1,11
1.0,1,0.73,1,15
1.0,232,0.0,1,11
1.0,45,0.0,2,11
1.0,147,0.6,2,11
1.0,45,0.0,2,11
1.0,240,0.0,1,11
1.0,966,0.14,1,11
0.33,147,0.59,2,11
1.0,334,0.0,1,21
0.09,0,0.06,1,9
1.0,175337,0.02,1,11
1.0,316,0.0,1,11
1.0,208,0.0,1,11
0.07,0,0.07,1,9
1.0,1,0.5,1,15
0.16,0,0.06,1,9
0.67,245,0.15,1,11
0.18,0,0.06,1,9
0.2,147,0.64,2,11
0.09,0,0.05,1,9
0.41,0,0.07,1,9
1.0,328,0.0,1,11
0.15,0,0.07,1,9
0.21,0,0.06,1,9
1.0,1032,0.03,0,18
0.6,182,0.01,0,11
0.16,0,0.04,1,9
0.02,0,0.08,1,9
1.0,262,0.0,1,11
1.0,43,0.01,2,11
0.05,0,0.07,1,9
0.24,0,0.02,1,9
1.0,310,0.01,1,11
1.0,1524,0.03,1,11
1.0,28,0.04,2,20
1.0,30,0.0,0,11
1.0,46,0.0,2,11
1.0,280,0.0,1,11
1.0,43,0.01,2,11
1.0,565,0.02,1,11
1.0,1077,0.07,1,11
0.05,0,0.08,1,9
1.0,308,0.0,1,11
1.0,0,0.0,1,11
1.0,225,0.0,1,11
0.09,0,0.07,1,9
1.0,0,1.0,1,10
0.04,0,0.06,1,9
1.0,1222,0.29,1,11
0.04,0,0.06,1,9
0.12,0,0.05,1,9
1.0,8,0.0,0,5
1.0,222,0.0,1,11
1.0,8,0.0,0,5
0.5,147,0.83,2,11
1.0,30,0.0,0,11
1.0,71,0.01,2,11
1.0,220,0.0,1,11
1.0,8,0.0,0,5
1.0,45,0.01,2,11
1.0,348,0.0,1,11
1.0,710,0.07,1,11
0.03,0,0.08,1,9
1.0,45,0.01,2,11
0.06,0,0.05,1,9
1.0,318,0.0,1,11
1.0,8,0.0,0,10
1.0,214,0.0,1,11
1.0,182,0.0,1,11
0.2,0,0.05,1,9
0.16,0,0.07,1,9
1.0,44,0.01,2,11
1.0,54540,0.0,1,0
1.0,334,0.0,1,21
1.0,1470,0.0,1,11
0.2,12,0.62,1,11
0.15,0,0.07,1,9
1.0,28,0.02,2,20
0.16,0,0.08,1,9
0.2,78,0.01,0,11
1.0,44,0.0,2,11
1.0,1004,0.04,1,11
0.1,0,0.07,1,9
0.38,0,0.04,1,9
0.01,0,0.06,1,9
1.0,220,0.0,1,11
1.0,1522,0.03,1,11
1.0,0,0.02,1,11
0.06,0,0.08,1,9
1.0,45,0.02,2,11
0.05,0,0.07,1,9
1.0,740,0.04,1,11
0.07,0,0.09,1,9
1.0,289,0.0,1,11
1.0,1628,0.2,1,11
1.0,2881,0.0,1,11
1.0,42,0.0,2,11
0.06,0,0.07,1,9
0.17,0,0.05,1,9
1.0,267,0.0,1,11
0.0,0,1.0,1,17
1.0,6601,0.08,1,11
0.06,0,0.09,1,9
0.04,0,0.08,1,9
0.24,0,0.04,1,9
1.0,245,0.0,1,11
1.0,1174,0.44,1,11
1.0,293,0.0,1,11
1.0,1032,0.15,0,18
1.0,217,0.0,1,11
1.0,232,0.0,1,11
1.0,225,0.0,1,11
0.1,0,0.07,1,9
1.0,105,0.01,2,11
1.0,145,0.65,2,11
1.0,302,0.0,1,11
1.0,262,0.0,1,11
0.06,0,0.06,1,9
0.07,0,0.07,1,9
1.0,44,0.01,2,11
1.0,1,0.69,1,15
1.0,205,0.0,1,11
1.0,373,0.03,1,11
1.0,319,0.0,1,11
0.01,0,0.09,1,9
1.0,199,0.0,1,11
1.0,198,0.0,1,11
1.0,195,0.0,1,11
1.0,66,0.02,1,11
0.21,0,0.06,1,9
0.1,0,0.07,1,9
1.0,336,0.0,1,11
0.08,0,0.08,1,9
0.1,0,0.07,1,9
1.0,330,0.0,1,11
1.0,257,0.0,1,11
0.31,0,0.05,1,9
1.0,29,0.01,2,11
1.0,0,0.0,1,11
1.0,374,0.04,1,11
1.0,1809,0.04,1,11
0.1,0,0.08,1,9
1.0,1,0.73,1,15
1.0,1032,0.04,0,18
0.02,0,0.05,1,9
1.0,267,0.0,1,11
0.0,0,0.07,1,9
1.0,0,1.0,1,5
1.0,8,0.0,0,5
1.0,346,0.0,1,11
1.0,1032,0.01,0,18
1.0,221,0.0,1,11
1.0,223,0.0,1,11
1.0,181,0.0,1,11
1.0,1384,0.03,1,11
0.0,0,1.0,1,17
1.0,44,0.0,2,11
0.98,46,0.02,2,11
0.09,0,0.06,1,9
1.0,28,0.36,2,20
0.03,0,0.06,1,9
0.02,0,0.07,1,9
